date,title,energy
2025/11/10,[新聞] 台達電10月營收573.84億元創新高 前10月,20
2025/11/10,[情報] 114年11月10日信用交易統計,34
2025/11/10,[標的] 1785 光洋科 多,22
2025/11/10,[情報] 5871 中租KY 10月自結,31
2025/11/10,[情報] 1110 違約交割,0
2025/11/10,[情報] 1110 上市櫃外資投信買超金額排行,0
2025/11/10,[請益] ETF要不要配息?,33
2025/11/10,[情報] 2330台積電10月營收 mom+11% yoy+16.9%,99
2025/11/10,[閒聊] 2025/11/10 盤中閒聊,99
2025/11/10,[情報] 2301 光寶科 114年10月營收,7
2025/11/10,[標的] 4967 十銓 開盤跌停多,33
2025/11/10,Re: [情報] 1231 聯華食 114年 Q3 財報資訊整理,16
2025/11/10,[新聞] 參議員達成協議 可能結束美國歷史上最長,37
2025/11/10,[情報] 3481群創10月營收 182.07億 年增7.76%,28
2025/11/10,[標的] 高股息降息潮 00900的配息可維持嗎?,7
2025/11/10,[情報] 臺北股匯市11/11正常交易,99
2025/11/10,[新聞] 六大壽險「股海撈金」 10月大賺394億元、,2
2025/11/10,[情報] 6139 亞翔 10月營收 MoM-29.9% YoY77.0%,31
2025/11/10,[閒聊] 2025/11/10 盤後閒聊,99
2025/11/10,[新聞] 黃立成：祝大家別被破產清算！53歲生日許,95
2025/11/10,[情報] 2308 台達電 114年10月營收,11
2025/11/10,Re: [新聞] 中國經濟武器不只稀土！陳鳳馨「卡西方,11
2025/11/10,[標的] 7866丹立 興櫃記憶體多,17
2025/11/10,[情報] 3706 神達 10月營收,64
2025/11/10,[標的] 美股 DKNG 多,14
2025/11/10,[新聞] 大摩按讚 AI 下游硬體廠 這家公司潛在股,21
2025/11/10,[情報] 1110 上市投信買賣超排行,27
2025/11/11,[標的] 2454 聯發科天有異象委屈多,99
2025/11/11,Re: [標的] 2330.TW 台積電   一輩子的事情多,14
2025/11/11,[新聞] 近七成員工薪資 低於平均,99
2025/11/11,Re: [新聞] 曾紅遍台灣！美「速食巨頭」連年虧損　3,0
2025/11/11,[公告] 1111 水桶,7
2025/11/11,[情報] 2357 華碩 114年Q3:14.21 累計:44.63,23
2025/11/11,[新聞] 每2人就有1人買！台股ETF股民衝1154萬人,24
2025/11/11,"[新聞] 台股目標價新天花板 外資高喊緯穎8,000元",52
2025/11/11,[新聞] 獨／公股金控旗下投信整併 規畫從「二二,17
2025/11/11,[新聞] Meta AI靈魂人物出走！楊立昆籌備創業 挑,53
2025/11/11,[閒聊] 2025/11/11 盤中閒聊,99
2025/11/11,[情報] 台積公司董事會決議 (季配息調高至6元),89
2025/11/11,[標的] 7843 英柏得 聯電集團隱藏優質記憶體,5
2025/11/11,[公告] 本保羅雙11也要製造歡樂的分身水桶公告,5
2025/11/11,Re: [新聞] 改變遊戲規則？ 川普擬推50年房貸 李同榮,0
2025/11/11,[新聞] 臺慶科私募引進Bourns 聯手攻AI,41
2025/11/11,[情報] 2615 萬海 25Q3財報,25
2025/11/11,[情報] 2723美食-KY Q3 -6.06,26
2025/11/11,[新聞] HBM 規格升級 NOR Flash 用量激增 旺宏,16
2025/11/11,[情報] 3356 奇偶 114年Q3:3.27 累計:3.16,14
2025/11/11,[標的] TW.7851 慧康生技*-KY 資本額問題,2
2025/11/11,[情報] 4958 臻鼎-KY 114年Q3財報,16
2025/11/11,[情報] 7722 LINEPAY 114年第三季合併財務報告,15
2025/11/11,[新聞] 黃崇仁這次可以信了？力積電嗑了記憶體,57
2025/11/11,[新聞] 曾紅遍台灣！美「速食巨頭」連年虧損　3,43
2025/11/11,[新聞] 青安3.0有譜？央行、銀行態度謹慎 行庫憂,41
2025/11/11,Re: [新聞] HBM 規格升級 NOR Flash 用量激增 旺宏,16
2025/11/11,Re: [標的] 2330 台積電 無腦空,16
2025/11/11,[新聞] 福華電拋重訊！綠營元老洪奇昌辭董座,20
2025/11/11,[新聞] 改變遊戲規則？ 川普擬推50年房貸 李同榮,67
2025/11/11,[標的] 2330 台積電 無腦空,-10
2025/11/11,[新聞] 政策做多？台積電再傳交易面利多 期交所,23
2025/11/11,[新聞] 散戶瘋買！台積電定期定額創13.43萬戶新高,26
2025/11/11,[情報] 114年【10月份金控股】EPS排名(全已公布),40
2025/11/11,[情報] 3213 茂訊 114年Q3財報 Q3 2.66 累積6.08,5
2025/11/11,[情報] 3231 緯創 114年 Q3:2.37 累計:6.43,93
2025/11/11,[情報] 3711 日月光 114Q3財報 前三季EPS:5.99,38
2025/11/11,[公告] vancepeng 水桶,8
2025/11/11,[標的] 5410國眾 EPS沒毛病，在崩什麼?,23
2025/11/11,[情報] 3004 豐達科 暫停114年度現金增資相關作,2
2025/11/11,[情報] 臺北股匯市11/12正常交易,73
2025/11/11,[閒聊] 2025/11/11 盤後閒聊,98
2025/11/11,[情報] 2382 廣達 114年Q3財報,49
2025/11/11,[新聞] AI沒了「它」就等於零！記憶體「退役產,56
2025/11/11,[情報] 大賣空哥再貼文繼續看空AI,81
2025/11/11,[新聞] 獨／寶佳系持股再升至13.22％ 中工經營權,19
2025/11/11,[標的] 7738東聯互動 火車站前多,10
2025/11/11,[情報] 2753 八方雲集 114年Q3:3.54 累計:9.34,51
2025/11/11,[新聞] 記憶體漲翻天！「這些人」的噩夢來了 專,12
2025/11/11,Re: [情報] 台積公司董事會決議 (季配息調高至6元),0
2025/11/11,[新聞] 中國電商被迫繳稅或查稅造成倒閉潮,45
2025/11/11,[情報] 114年11月11日 三大法人買賣金額統計表,97
2025/11/11,[情報] 9942 茂順 114年Q3財報,4
2025/11/11,[標的] 主動債可買00982D嗎？,15
2025/11/11,[情報] 8110 華東 達注意標準公佈自結,33
2025/11/11,[新聞] 中租法說會／聚焦中國大陸市場 維持穩定,26
2025/11/11,[情報] 6869 雲豹能源 114年Q3:-0.49 累計:1.57,27
2025/11/11,[情報] 2367 燿華 114年前三季 eps 0.71,9
2025/11/11,[情報] 1111 上市投信買賣超排行,20
2025/11/11,[情報] 2316楠梓電2025第三季 eps 5.21元,84
2025/11/11,[情報] 5522遠雄 第三季財報,8
2025/11/11,[情報] 1111 上市外資買賣超排行,77
2025/11/11,[新聞] 川普認下手太重！　美國對瑞士關稅有望從,50
2025/11/11,[情報] 2852第一保 Q3 EPS 0.85 累積2.43,4
2025/11/11,[情報] 2376 技嘉 10月營收,23
2025/11/11,[標的] 3167 大量科技 Q3三率三升多,18
2025/11/11,[情報] 8155 博智Q3 EPS 2.31 累積3.35,4
2025/11/11,Re: [新聞] 近七成員工薪資 低於平均,8
2025/11/11,[情報] 1785 光洋科 25Q3財報,10
2025/11/11,[請益] 集保E手掌握請益,10
2025/11/11,"[情報] 2323 中環 買順達,上詮,賣順達,沛爾生醫",16
2025/11/11,[新聞] 台積電今年第二度賣設備予世界 總價2300,13
2025/11/11,[新聞] 台美關稅談判　卓榮泰：已到最後階段，,-10
2025/11/11,[新聞] 台股跌破月線免驚 AI題材可望再起,10
2025/11/11,[新聞] 「鬼滅之刃」票房助攻　Sony上調全年財測,9
2025/11/11,[創作]愛情抗體,16
2025/11/11,[情報] 1111 違約交割,2
2025/11/11,[新聞] 廣達前三季獲利年增2成、寫同期高，EPS,43
2025/11/11,[情報] 114年11月11日信用交易統計,24
2025/11/11,[情報] 8329 台視 處分不動產 預計賺約4億4796萬,1
2025/11/11,[情報] 2368 金像電 114年Q3 EPS,35
2025/11/11,[新聞] 軟銀全數出清輝達持股 套現58億美元,70
2025/11/11,[新聞] 94億工程款加價成253億！中油三接案遭爆,43
2025/11/11,[標的] 5386 青雲 記憶體超級循環多,11
2025/11/11,[新聞] 《產業》2025年ITF旅展買氣旺 飯店3巨頭,2
2025/11/12,[情報] 9955佳龍 114年1~9月 eps: -0.37,21
2025/11/12,[情報] 1112 違約交割,1
2025/11/12,[情報] 1112 上市外資買賣超排行,74
2025/11/12,[新聞] AI需求推升估值，法人上調川湖本益比至35,7
2025/11/12,[公告] jkl0924 水桶,15
2025/11/12,[新聞] 車市震撼彈！傳鴻海要買納智捷　裕隆股,50
2025/11/12,[情報] 1218 泰山 114年Q3 EPS 0.41元 累積1.07,13
2025/11/12,[新聞] 佳世達董座向股東致歉 明年拚谷底翻身,31
2025/11/12,[新聞] CoreWeave營收翻倍卻卻下修全年財測,24
2025/11/12,[新聞] 傳三星、 SK海力士、鎧俠擬跟進SanDisk,41
2025/11/12,[新聞] 巴克萊示警AI巨債潮 甲骨文最危險 信用評,47
2025/11/12,[情報] 1112 上市投信買賣超排行,26
2025/11/12,[情報] 3260 威剛 Q3 EPS 5.57,13
2025/11/12,[新聞] AI巨頭「非買不可」，廠商掌握最大定價,21
2025/11/12,[情報] 2903 遠百 114年Q3 EPS 0.50元 累積1.12,9
2025/11/12,[情報] 2317鴻海 Q3 4.15,99
2025/11/12,[新聞] 回饋社會 巴菲特將13億美元捐出去,45
2025/11/12,[新聞] 低價中國貨遭全球反傾銷圍剿　恐與新興市,31
2025/11/12,[新聞] AI熱潮推動記憶體股 大摩喊三星股價「再,4
2025/11/12,[新聞] 美元信任調整期來臨 全球央行黃金持有量3,30
2025/11/12,[情報] 2609 陽明 114年Q3:1.73 累計:4.24,33
2025/11/12,[標的] 華通2313,18
2025/11/12,[新聞] 美最高法院審理川普關稅案 川普：敗訴恐,39
2025/11/12,[閒聊] 2025/11/12 盤後閒聊,40
2025/11/12,[情報] 8088 品安 達注意標準 10月自結 0.24,2
2025/11/12,[情報] 114年11月12日 三大法人買賣金額統計表,75
2025/11/12,[新聞] 錢之呼吸！ 《鬼滅》票房帶動索尼財測上,12
2025/11/12,Re: [標的] 4967 十銓 開盤跌停多,13
2025/11/12,[情報] 1101台泥114年Q3:-1.35 累計EPS:-1.28,71
2025/11/12,[新聞] 鴻海與OpenAI將於下週正式宣布合作細節,99
2025/11/12,Re: [新聞] 長江存儲啟動第三廠，搶攻記憶體需求,0
2025/11/12,[請益] 請問一下tradingview Android版本,0
2025/11/12,[新聞] 台指期 跌破月線,9
2025/11/12,Re: [情報] 2427三商電10月營收 月增298% 年增224%,4
2025/11/12,Re: [新聞] Meta AI靈魂人物出走！楊立昆籌備創業 挑,54
2025/11/12,[新聞] AI需求爆發！蘇姿丰：AMD未來3-5年營收年,23
2025/11/12,[情報] 2027 大成鋼 114年 Q3財報,7
2025/11/12,[情報] 2498 宏達電 114年Q3財報,61
2025/11/12,[閒聊] 2025/11/12 盤中閒聊,99
2025/11/12,[新聞] Gogoro：明年推3款機車　開發新電池,18
2025/11/12,[新聞] 再不相信黃董就來不及？力積電爆近50萬張,49
2025/11/12,[情報]  1806 冠軍114年Q3:0.16 累計0.23,1
2025/11/12,[新聞] 八方雲集前3季賺贏去年　台灣穩健美國加,42
2025/11/12,[情報] 2211長榮鋼 Q3 EPS 2.87 累積EPS 7.36,20
2025/11/12,[情報] 114年11月12日信用交易統計,39
2025/11/12,[新聞] 廣達法說》AI明年三位數成長 佔比預期突,35
2025/11/12,[請益] 股票想賺錢容易嗎？,99
2025/11/12,[新聞] 長江存儲啟動第三廠，搶攻記憶體需求,72
2025/11/12,[標的] 台積電直上 0052今年漲37.12%,14
2025/11/12,[新聞] 哈塞特：政府停擺過久 部分10月數據恐「,38
2025/11/12,Re: [標的] TW.7851 慧康生技*-KY 資本額問題,1
2025/11/12,[新聞] DRAM價格上漲墊高成本 華碩：適度調整產,19
2025/11/12,[新聞] 分手費44億通過議會備查！北市付9.85億給,38
2025/11/12,[新聞] 中鋼Q3每股虧0.16元 投資10.4億元進行設,29
2025/11/12,[新聞] 高股息≠高報酬？0056、00919等8檔年息破,0
2025/11/12,[新聞] 鴻華先進傳將入股納智捷 Luxgen n5改掛Fo,53
2025/11/12,[新聞] 鴻海法說會／非常看好2026發展,41
2025/11/12,"[情報] 2323中環 買華碩,賣上詮 Q3:0.83累計0.37",6
2025/11/12,[創作] 揮著翅膀的女孩,9
2025/11/12,[新聞] 突破60萬戶 0050續霸定期定額冠軍,20
2025/11/12,Re: [請益] 請問風水會影響獲利嗎?,3
2025/11/12,[情報] 6806森崴能源 11/13暫停交易及公布Q3財報,28
2025/11/12,[公告] 本保羅想贏得板友支持的11/12水桶公告,15
2025/11/12,[新聞] 台塑企業3公司再處分南亞科股票 第3輪各,63
2025/11/12,[情報] 2377 微星 114年Q3:2.01 累計:4.87,36
2025/11/12,[標的] 0050 長期適合左側交易嗎？,36
2025/11/12,"[情報] 2404 漢唐 Q3 EPS 16.11, Q1-3 34.07",38
2025/11/12,[請益] AI LLM現在發展中國還有優勢嗎？,35
2025/11/12,[情報] 2451 創見 10月1.51,25
2025/11/12,[新聞] K董承諾破功！日本末日謠言害星宇航空第3,50
2025/11/12,[新聞] 威剛第三季EPS5.57元，前三季10.08元,44
2025/11/12,Re: [新聞] 巴克萊示警AI巨債潮 甲骨文最危險 信用評,9
2025/11/12,[標的] 00631L.TW 普發現金一萬多,12
2025/11/12,[新聞] 15萬顆芬普尼毒蛋流竄全台「蛋價恐下跌」,25
2025/11/12,[標的] 8155 TW 博智 高檔增發可轉債 請益,11
2025/11/12,Re: [標的] TSLA FSD數據井噴多,63
2025/11/12,[新聞] 緯創前三季每股賺6.43!明年網通成長10倍,34
2025/11/12,[標的] 2231 為升 中長期多,30
2025/11/12,[情報] 2603 長榮 114年Q3:10.04 累計:27.74,75
2025/11/12,[情報] 3017 奇鋐 Q3 13.67 三季共32.25,35
2025/11/13,[請益] 主動式ETF取代高股息ETF可行性?,28
2025/11/13,[新聞] 楠梓電持續開拓 AI 應用 今年占比已超預,60
2025/11/13,"[新聞] 2050年用電需求恐至5,000億度 中研院長",52
2025/11/13,[情報] 6806森崴能源 Q3EPS -29.05 累計-46.34,76
2025/11/13,[新聞] 中國大撤退！85度C一年關四成店、築間香,99
2025/11/13,[公告] 本保羅守護板友的單人水桶公告,6
2025/11/13,[標的] 3704 合勤控,0
2025/11/13,[新聞] 中鋼虧損持續，弊案層出不窮，翁派黄建智,46
2025/11/13,[情報] 擎亞10月自結EPS 0.08,6
2025/11/13,Re: [新聞] 熱門股／高價IC設計股點火！信驊漲停創,10
2025/11/13,[新聞] 寶佳突襲驚嚇「陶朱隱園」17樓買家！客,29
2025/11/13,[新聞] AI電力需求大 美核能股躍市場新寵,94
2025/11/13,[新聞] 振興國旅！明年平日住宿擬2晚補助最高2千,0
2025/11/13,Re: [請益] 一千萬配置建議,25
2025/11/13,[新聞] 從人人喊打到脫胎換骨？ 南亞、台化齊飆,21
2025/11/13,Re: [新聞] 大賣空主角 Michael Burry 再次開火：科,37
2025/11/13,[新聞] 晟銘電AI出貨動能轉強 明年擴產迎大單,18
2025/11/13,[情報] 3715 定穎投控 達注意標準 9月自結0.21,26
2025/11/13,[情報] 6192 巨路 2025 Q3 EPS:2.64,5
2025/11/13,[新聞] 四川大橋建成10個月坍塌! 承包商被起底竟,51
2025/11/13,[新聞] BT將漲價 外資喊買載板三雄,8
2025/11/13,[情報] 2543皇昌 Q3 0.5 庫藏股買回,11
2025/11/13,[心得] 颱風假驚魂,37
2025/11/13,[新聞] 哈塞特：政府關門恐讓部分十月數據「永,10
2025/11/13,[新聞] 美政府開門！台股多空交戰、惜未站上兩萬,2
2025/11/13,Re: [新聞] 森崴因風電工程認列虧損 120 億！,15
2025/11/13,Re: [新聞] 巴克萊示警AI巨債潮 甲骨文最危險 信用評,10
2025/11/13,[新聞] 主動式ETF中的0050！復華00991A預計12/3,14
2025/11/13,[情報] 4414 如興 Q3累計:0.02 Q3累計-H1:0.28,3
2025/11/13,[新聞] 李飛飛World Labs首款產品Marble登場！,34
2025/11/13,[情報] 大賣空哥關閉所管理的基金,99
2025/11/13,[情報] 2545 皇翔 Q3累計:2.58 Q3累計-H1:-0.75,4
2025/11/13,[情報] 1113 違約交割,13
2025/11/13,[新聞] 算力即電力！雲豹能源前三季營收倍增,10
2025/11/13,[情報] 6462 神盾 114年Q3:-4.86 累計:-11.33,52
2025/11/13,[新聞] 臺慶科明年營收拚雙位數成長 反映銀價成,19
2025/11/13,[新聞] 台灣沒放棄晶片武器化？彭博：不排除再,4
2025/11/13,[新聞] 縮短所得差距 央行提對策,77
2025/11/13,[情報] 6806公司董事會通過修訂「國內第一次,2
2025/11/13,[情報] 5515 建國 H1:0.7  Q1-Q3累計:2.91,11
2025/11/13,Re: [標的] 矽光子與CPO族群炒股缺電多,14
2025/11/13,[閒聊] 2025/11/13 盤中閒聊,99
2025/11/13,[新聞] 美媒：關稅談判美要求台投資　規模3500至,99
2025/11/13,[情報]  2206 三陽工業 114年第三季合併財務報告,9
2025/11/13,Re: [新聞] DRAM熱到發燙！南亞科強攻帶動台塑3寶齊,23
2025/11/13,Re: [請益] 現在存營收不錯股價腰斬的股票勝率很高吧,3
2025/11/13,[情報] 4942嘉彰 Q3:0.84 累計EPS:1.77,8
2025/11/13,[標的] 創見2451.TW 存骨變飆股 下車囉,99
2025/11/13,[情報] 2207和泰車114年Q3 EPS 10.03 累計24.86,20
2025/11/13,Re: [標的] 8110華東 前3季EPS 創新高 多,56
2025/11/13,[新聞] DRAM熱到發燙！南亞科強攻帶動台塑3寶齊,41
2025/11/13,[標的] 3528 安馳 多,5
2025/11/13,[請益] 歐印ETF的遇到大跌怎麼加碼?,76
2025/11/13,[標的] 2408南亞科衝浪空,99
2025/11/13,[情報] 9917 中保科 Q3:1.73 累計:4.99,9
2025/11/13,[情報] 4938 和碩 114年Q3累計EPS：3.42,7
2025/11/13,[情報] 《綠能環》森崴能源總座胡惠森辭職,33
2025/11/13,[新聞] 國旅明年「平日連住2晚最高補助2000元」,-10
2025/11/13,[新聞] 森崴因風電工程認列虧損 120 億！,99
2025/11/13,Re: [新聞] 賴總統拜託工業界「幫員工加薪」 促進台,21
2025/11/13,[新聞] 熱門股／氮化鎵大擴產！力積電漲停創逾3,18
2025/11/13,[情報] 2618 長榮航 10月營收,22
2025/11/13,[新聞] 大賣空主角 Michael Burry 再次開火：科,99
2025/11/13,[情報] 2324 仁寶 114年Q3累計EPS:1.06,7
2025/11/13,[新聞] 台青年失業率破12%！Z世代求職不單求穩,99
2025/11/13,[請益] 現在存營收不錯股價腰斬的股票勝率很高吧,64
2025/11/13,Re: [新聞] 《大賣空》本尊出手了！重押做空輝達,32
2025/11/13,[公告] 1113 水桶,4
2025/11/13,[情報] 2354 鴻準 Q3 EPS 0.62,9
2025/11/13,[情報] 1113 上市外資買賣超排行,84
2025/11/13,[閒聊] 2025/11/13 盤後閒聊,74
2025/11/13,[新聞] Anthropic 承諾保存退役模型——這代表什麼？,3
2025/11/13,Re: [標的] 2308台達電,4
2025/11/13,Re: [請益] 出借人若聯合召回股票，是否會造成軋空？,4
2025/11/13,[情報] 114年11月13日 三大法人買賣金額統計表,92
2025/11/13,[情報] 6958 日盛台駿 114年Q3財報,8
2025/11/13,Re: [新聞] AI電力需求大 美核能股躍市場新寵,0
2025/11/13,[情報] 1113 上市投信買賣超排行,29
2025/11/13,[情報] 6625 必應 Q3 3.16 累計 6.5,12
2025/11/13,Re: [標的] 1605.TW  華新  無腦多,27
2025/11/13,[標的] 2308台達電,45
2025/11/13,[新聞] 國家普發1萬撥款秒被鎖帳！　台新客服：,68
2025/11/13,[情報] 6770 力積電 達注意標準 10月自結 -0.06,99
2025/11/13,[新聞] 改寫台股歷史新高！股王信驊突破6千關,29
2025/11/13,[新聞] 明年記憶體業產能擴張有限 供不應求將持,49
2025/11/13,[情報] 114年11月13日信用交易統計,31
2025/11/13,[新聞] 解健保財務危機！賴士葆幫找「股利新招」,44
2025/11/14,[新聞] 大研生醫雙 11 連三年奪四大電商銷售冠軍,17
2025/11/14,[標的] 軍工股還沒復活嗎？,21
2025/11/14,[新聞] 統一羅智先：原物料漲續苦撐、電商調整期,28
2025/11/14,[請益] 川普放鴿 但市場卻暴跌? 這是人為的吧?,99
2025/11/14,Re: [新聞] 聽「股利新招」健保可收4800億 石崇良眼,30
2025/11/14,Re: [心得] 半年內必崩,20
2025/11/14,Re: [情報] 3481群創10月營收 182.07億 年增7.76%,21
2025/11/14,[新聞] 經濟學人：新台幣被低估程度全球之冠,99
2025/11/14,"[情報] 2323 中環 賣光聖賺70,639,360元 剩195張",19
2025/11/14,[情報] 2392/3712正崴/永崴投控Q3 -2.98/-12.41,6
2025/11/14,[情報] 2515中工 都更案「鳴森苑」火災事件說明,8
2025/11/14,[標的] 1473.TW 台南 多,12
2025/11/14,[情報] 006208收益分配公告,30
2025/11/14,[情報] 2025/10月 國內成分ETF內扣費用率,6
2025/11/14,[新聞] 中鋼Q3虧損擴大，將進行產線汰舊換新,29
2025/11/14,[請益] 現在市場講鬼故事 都要搭配技術線型嗎?,21
2025/11/14,[情報] 3158嘉實 114/11/17起自興櫃轉至上櫃交易,3
2025/11/14,[請益] 重訊前停牌的意義是什麼？,33
2025/11/14,[標的] 5284.TW jpp-KY 機殼多,9
2025/11/14,[標的] 5484.TW 慧友多,4
2025/11/14,[標的] 00675L 臺灣富邦加權正二 獲利出場,30
2025/11/14,[新聞] 再認離岸風電損失 森崴Q3大虧77億元,10
2025/11/14,Re: [請益] 信貸利率4% 應該繼續投資嗎？,44
2025/11/14,Re: [心得] 我早說了指數投資是普通人的歸宿,20
2025/11/14,[新聞] 降息夢碎？Fed放鷹嚇壞市場 金價瞬間回跌,6
2025/11/14,[閒聊] 2025/11/14 盤中閒聊,99
2025/11/14,[情報] 1114 違約交割,3
2025/11/14,[新聞] 稀土：中國計畫管制出口，尤其是針對美國,40
2025/11/14,Re: [標的] 1473.TW 台南 多,3
2025/11/14,"[情報] 期交所期貨/選擇權靈活應用""免費""論壇",8
2025/11/14,[標的] 大盤 空,42
2025/11/14,Re: [新聞] 經濟學人：新台幣被低估程度全球之冠,6
2025/11/14,[情報] 1114 上市外資買賣超排行,99
2025/11/14,Re: [標的] 2308台達電,9
2025/11/14,[標的] 6873.TW 泓德能源 抄底多,15
2025/11/14,Re: [請益] 台美股連動 這次不一樣？,13
2025/11/14,[情報] 2409 友達 處分新竹廠及附屬預計賺38.5億,28
2025/11/14,[情報] 2376 技嘉 114年Q3:4.57 累計:13.77,25
2025/11/14,[新聞] 遭點名台灣病 經濟學人質疑台幣遭低估,18
2025/11/14,[新聞] 外資今大砍台股603億！0050、鴻海、0056,7
2025/11/14,[新聞] 經濟風暴在底層醞釀，美國汽車收回堪比金融風暴,35
2025/11/14,[閒聊] 2025/11/14 盤後閒聊,99
2025/11/14,Re: [標的] 2454 聯發科天有異象委屈多,27
2025/11/14,Re: [標的] 00685l 群益臺灣加權正二 多,16
2025/11/14,[新聞] 川普提每人發2000美元關稅分紅 關鍵細節,0
2025/11/14,Re: [標的] 20年美債etf  vs  中信中國高股息,14
2025/11/14,[情報] 1815 富喬 達注意標準公佈自結,45
2025/11/14,[新聞] 台美聯合聲明 央行：不操縱匯率,99
2025/11/14,[新聞] NAND Flash廠鎧俠財報遜預期、純益暴減6,33
2025/11/14,Re: [新聞] 稀土：中國計畫管制出口，尤其是針對美國,6
2025/11/14,[情報] 外資賣超歷史前十五名（今日第十三),55
2025/11/14,[情報] 6111 大宇資 114年Q3:-1.21 累計:-1.19,15
2025/11/14,[請益] 台美股連動 這次不一樣？,38
2025/11/14,[請益] 存股如何防範子公司亂搞踩雷掏空母公司?,28
2025/11/14,[新聞] 中國10月工業與零售數據創一年新低 內外,4
2025/11/14,[標的] 2408南亞科 不爽快的獲利了結,46
2025/11/14,[新聞] Ubisoft財報發表突然延期、申請停牌 外界,56
2025/11/14,[情報] 央行與美國財政部匯率議題聯合聲明,99
2025/11/14,[情報] 114年11月14日 三大法人買賣金額統計表,99
2025/11/14,[情報] 114年11月14日信用交易統計,23
2025/11/14,[請益] 申購價150萬有其他參與方式嗎？,21
2025/11/14,[創作] 空頭前的最後的晚餐,0
2025/11/14,[新聞] 台對美投資逾3500億美元？ 卓揆：訊息未,39
2025/11/14,[新聞] 環評法修法盯上綠電 經濟部急喊話：打擊,23
2025/11/14,Re: [請益] 請問這一波底到了嗎？,30
2025/11/14,[標的] 大盤抄底多,99
2025/11/14,Re: [新聞] 遭點名台灣病 經濟學人質疑台幣遭低估,4
2025/11/14,[新聞] 「錢」景不妙？外媒深扒OpenAI財務黑洞,87
2025/11/14,[新聞] 康全電訊重大利空前爆內線　正副董座偷,9
2025/11/14,[公告] 1114 水桶,2
2025/11/14,Re: [請益] 這波下跌類似2022嗎?,12
2025/11/14,[情報] 6419 京晨科 今天買台積電30張,13
2025/11/14,[新聞] 續居龍頭！主動式ETF僅這1檔規模跨過300,7
2025/11/14,Re: [標的] 大盤 空,9
2025/11/14,[情報] 4439 冠星-ky 114年  Q3 3.74 累積 7.71,6
2025/11/14,[新聞] 美官員曝「台美關稅談判」有進展！　年,71
2025/11/14,[新聞] 記憶體飆速營收見真章 南茂、華東、福懋,13
2025/11/14,[新聞] 關稅協議 傳美方獅子大開口,33
2025/11/14,[情報] 1114 上市投信買賣超排行,22
2025/11/15,[新聞] 台幣狂升 恐成壓垮傳產稻草,59
2025/11/15,[新聞] 路透：記憶體晶片嚴重缺貨　三星漲價最多,19
2025/11/15,[新聞] 川普簽令！降牛肉咖啡等關稅 盼平抑生活,99
2025/11/15,Re: [請益] 股票想賺錢容易嗎？,24
2025/11/15,Re: [新聞] 路透：記憶體晶片嚴重缺貨　三星漲價最多,49
2025/11/15,Re: [新聞] 麻吉大哥炒幣又翻車！　黃立成負債4.6億,52
2025/11/15,[新聞] 〈財報〉迪士尼上季串流、樂園業務亮眼,8
2025/11/15,[標的] 2926誠品生活，多,15
2025/11/15,[請益] 富邦e點通沒法下單,19
2025/11/15,[新聞] 不只記憶體缺10年！群聯潘Sir又發豪語了,67
2025/11/15,[新聞] 中國駭客使用 Anthropic 的 AI 來自動化網路攻擊,10
2025/11/15,[公告] 1115 水桶,4
2025/11/15,[標的] CRCL撿便宜多,47
2025/11/15,Re: [新聞] 記憶體股狂飆淪大股東提款機！　華東、南,-10
2025/11/15,[新聞] 美國與瑞士達成協議 關稅一口氣降至15%,58
2025/11/15,[新聞] 南韓與美敲定核動力潛艦協議　半導體關稅,33
2025/11/15,[新聞] 想重現經典卻滑了一跤！奇瑞風雲X3L 挑戰,12
2025/11/15,Re: [新聞] 中國10月工業與零售數據創一年新低 內外,2
2025/11/15,[新聞] 記憶體股狂飆淪大股東提款機！　華東、南,64
2025/11/15,[新聞] 裁員不漲資費留住用戶？美國通訊商擬大,12
2025/11/15,Re: [新聞] 蘋果震撼彈！董事會加速尋找庫克接班人,0
2025/11/15,[請益] 廣達法說，還要考大家算數學,69
2025/11/15,[新聞] 波克夏持有43億美元Alphabet股份 持續減,36
2025/11/15,[心得] 美軍備戰委內瑞拉，美元霸權最後機會,-10
2025/11/15,[新聞] 阿Ken股票被套牢5年　奇蹟解套關鍵點曝光,52
2025/11/15,[心得] 海力士股價暴跌，美國聯韓制朝鮮 失敗,-10
2025/11/15,[新聞] 蘋果震撼彈！董事會加速尋找庫克接班人,99
2025/11/15,Re: [新聞] 經濟學人：新台幣被低估程度全球之冠,15
2025/11/15,[新聞] 先別放空記憶體 基金操盤手看好缺貨潮,48
2025/11/16,[新聞] 美企斬斷中國供應鏈! 紛紛去中化 通用等,4
2025/11/16,[公告] 本保羅扮演小丑帶來歡樂的11/16水桶公告,1
2025/11/16,Re: [情報] 2408 南亞科 / 2344華邦電看法,30
2025/11/16,[新聞] 台以搶黃仁勳！以色列手腳超快 以折扣價批,99
2025/11/16,[請益] 元大國泰美債股利差0.5趴,35
2025/11/16,[新聞] 力積電基本面優異 營運加速點火熱到明年,76
2025/11/16,[心得] 槓桿商品風險,56
2025/11/16,[新聞] 南亞科、華邦電、威剛、群聯...記憶體,44
2025/11/16,[新聞] 中國銀行業現不良資產拋售潮 金融危機露,13
2025/11/16,[新聞] 日本資生堂虧104億鉅額！200名員工「提,35
