date,title,energy
2023/11/14,[新聞] 00878百萬投資人注意！　Q4配息0.35元明,48
2023/11/14,[情報] 2905 三商 112年Q3累計:-0.1,58
2023/11/14,Re: [心得] 畢業了,19
2023/11/14,[情報] 1702 南僑 q3 1.13 H1.5 2.64,22
2023/11/14,[新聞] hololive成員年均營收超3億日圓，Cover,21
2023/11/14,[情報] 112年11月14日 三大法人買賣金額統計表,76
2023/11/14,[情報] 1114 上市投信買賣超排行,27
2023/11/14,[情報] 4938 和碩 Q3 EPS 1.72,10
2023/11/14,[情報] 2542 興富發 Q3 EPS 0.41,38
2023/11/14,[情報] 3036 文曄 增資價：95元,31
2023/11/14,[標的] 四大債券ETF 抄底多,32
2023/11/14,[情報] 00878 - 112年第4次收益分配公告,42
2023/11/14,[情報] 2317鴻海 Q3EPS 3.11,85
2023/11/14,Re: [心得] 便當流當沖心法,5
2023/11/14,[閒聊] 2023/11/14 盤後閒聊,16
2023/11/14,[情報] 006208、00692、00900 11月收益分配資訊,13
2023/11/14,[新聞] 台股成外資最大提款機！今年賣超57億美元,41
2023/11/14,[情報] 2020 美亞 Q3 EPS 1.45,19
2023/11/14,Re: [心得] 便當流當沖心法,31
2023/11/14,[新聞] 鴻海環保長洪榮聰: 2024企業投資ESG最好,10
2023/11/14,Re: [心得] 便當流當沖心法,42
2023/11/14,[新聞] 東洋前10月獲利逼近去年全年 今年挑戰,9
2023/11/14,[情報] 大魯閣(1432)112年前三季EPS 0.76,27
2023/11/14,[新聞] 圓剛：推AI運算解決方案 市場捧場,15
2023/11/14,[標的] 3147 大綜 多,16
2023/11/14,[心得] 台新的權證我下次一定不買,52
2023/11/14,[閒聊] 2023/11/14 盤中閒聊,99
2023/11/14,[情報] 熱門ETF 2023年1~10月內扣費用率,43
2023/11/14,Re: [請益] 群創這隻股票還適合買嗎？,5
2023/11/13,Re: [情報] 2543 皇昌 112年Q3 EPS 0.69,44
2023/11/13,[標的] 文曄 外資接盤多,47
2023/11/13,[情報] 112年11月13日信用交易統計,20
2023/11/13,[新聞] 華為Mate 60其實很弱？中芯獲利「跌破眼,90
2023/11/13,[新聞] 中國庫存驚人 再幾個雙11都倒不完,53
2023/11/13,[心得] 投資股票看月KD和成交量是很重要的,37
2023/11/13,[情報] 6449鈺邦 Q3 1.45 H1.5 3.04,2
2023/11/13,[情報] 1113 上市櫃外資投信同買排行,0
2023/11/13,[情報] 1113 上市櫃外資投信買超金額排行,1
2023/11/13,[情報] 8936 國統 Q3 0.99 H1.5 2.03,27
2023/11/13,[情報] 3078僑威 Q3:2.53 H1.5:5.87,23
2023/11/13,[新聞] 不存股改賺價差 績效前10大ETF這檔暴衝逾,14
2023/11/13,[新聞] 永豐金今年盈餘將創新高 明年配發股利優,10
2023/11/13,[情報] 2354 鴻準 112年Q3 0.75,13
2023/11/13,Re: [標的] 本多忠勝，本小該如何?,11
2023/11/13,[情報] 2317 鴻海,12
2023/11/13,Re: [新聞] 波音今年銷售慘輸空巴 習近平送暖 傳拜,10
2023/11/13,[情報] 9945 潤泰新 累計Q3 3.67,36
2023/11/13,[情報] 2357 華碩 112年前三季EPS:16.16,21
2023/11/13,Re: [情報] 長榮112年第三季財報 前三季EPS:15.14,55
2023/11/13,[情報] 112/11/13 八大公股銀行買賣超排行,11
2023/11/13,[新聞] 世紀鋼：營運漸入佳境 投信力挺,0
2023/11/13,[情報] 8044 網家Q1-Q3 eps:-2.82,100
2023/11/13,[情報] 長榮112年第三季財報 前三季EPS:15.14,87
2023/11/13,[標的] 3045.TW 台灣大 保羅把台灣大股價弄倒多,18
2023/11/13,[標的] 2388 威盛 11-12月營收預期爆炸多,16
2023/11/13,[情報] 中環處分有價證券矽統,12
2023/11/13,[情報] 2206 三陽工業 112年 Q3 1.6,33
2023/11/13,[新聞] 美國智慧型手機市場下降5%　調查：蘋果三星出貨量佔77%,13
2023/11/13,[情報] 4105 東洋 112年10月自結 0.38,12
2023/11/13,[情報] 1603華電112年 Q3 1.08,7
2023/11/13,[情報] 2543 皇昌 112年Q3 EPS 0.69,22
2023/11/13,[情報] 1113 上市外資買賣超排行,49
2023/11/13,[情報] 3406 玉晶光 Q3 EPS 13.92,23
2023/11/13,[新聞] 波音今年銷售慘輸空巴 習近平送暖 傳拜,58
2023/11/13,[新聞] 【永豐金法說】總經理朱士廷：明年股利,21
2023/11/13,[情報] 112年11月13日 三大法人買賣金額統計表,92
2023/11/13,[情報] 1905 華紙 112年Q3 EPS -0.17,13
2023/11/13,[標的] 3228金麗科,24
2023/11/13,[情報] 1113 上市投信買賣超排行,25
2023/11/13,Re: [標的] 3036文曄,33
2023/11/13,[新聞] 陳佳文：Q3是中信金史上最好的一季,33
2023/11/13,[請益] 為何台股大盤很難跳空？,30
2023/11/13,[公告] 11/13 處置名單：pat12345,12
2023/11/13,[閒聊] 2023/11/13 盤後閒聊,23
2023/11/13,[情報] 4768 晶呈科技 現金增資公開申購資訊,2
2023/11/13,[新聞] 經濟成長穩步趨堅 樂觀看金融業獲利,2
2023/11/13,[新聞] 快訊／竹科聯發科火警！　B3停車場驚傳,99
2023/11/13,[新聞] 響應源頭減廢 友達認養海岸保安林沙灘 雙,31
2023/11/13,Re: [請益] 3955當時是什麼氛圍,15
2023/11/13,Re: [請益] 3955當時是什麼氛圍,5
2023/11/13,[閒聊] 2023/11/13 盤中閒聊,100
2023/11/13,[新聞] TrendForce：明年Q1面板稼動率恐下探7成,23
2023/11/12,Re: [心得]關於今日4743合一的盤中出貨事件,11
2023/11/12,Re: [情報] 6290良維 Q3 2.64,33
2023/11/12,Re: [請益] 3955當時是什麼氛圍,40
2023/11/12,[新聞] 鴻海低軌衛星「珍珠號」完成部署 成功回,38
2023/11/12,[心得] 畢業後漲了一千點,99
2023/11/12,[新聞] 中國雙11買氣不佳 外媒：反映中國經濟疲,55
2023/11/12,[標的] 5009 榮剛 鋼龍勝投奪冠多,16
2023/11/12,[標的] 1201 味全 冠軍多,14
2023/11/12,Re: [心得] 2022賠錢賣屁股總結vs2023呵呵笑總結,7
2023/11/12,[請益] 群創這隻股票還適合買嗎？,89
2023/11/12,[新聞] 台積電訂購6500多枝冰棒 美國鳳凰城小店,53
2023/11/12,Re: [心得]關於今日4743合一的盤中出貨事件,42
2023/11/12,Re: [標的] 2330台積電 救國救民多,37
2023/11/12,[新聞] 中國工銀美國子公司遭俄國駭客攻擊 急,34
2023/11/12,[新聞] 國泰永續高股息 可長抱,17
2023/11/12,[情報] 6216 居易 10月營收,27
2023/11/12,[新聞] 「拉積盤」下周再現？台積電ADR暴噴逾6%,80
2023/11/12,Re: [新聞] 輝達傳再推中國特供AI晶片 最快「這時」,34
2023/11/12,[請益] 請教關於美國國債問題,7
2023/11/12,Re: [標的] 必應創造(多),31
2023/11/12,Re: [標的] 本多忠勝，本小該如何?,24
2023/11/11,[情報] 112年【10月份金控股】EPS排名(全已公布),46
2023/11/11,[情報] 生達1720、邦特4107、宏全9939  10月營收,13
2023/11/11,Re: [情報] 皇昌(2543)10月營收,25
2023/11/11,[請益] 如果有1700萬 該怎麼投資？,99
2023/11/11,[新聞] 金融股失寵高股息ETF四雄成主流? 他發文,16
2023/11/11,[公告] 11/11 處置公告,0
2023/11/11,Re: [新聞] 輝達傳再推中國特供AI晶片 最快「這時」,88
2023/11/11,[情報] 皇昌(2543)10月營收,8
2023/11/11,[新聞] 一張圖表看14家金控10月獲利大洗牌 新光,25
2023/11/11,[請益] 大盤3955當時是什麼氛圍,85
2023/11/11,[新聞] 美掛牌ADR狂噴6％ 台積電下周飆到,96
2023/11/11,Re: [標的] 本多忠勝，本小該如何?,6
2023/11/11,[標的] 5258.TW虹堡：無人支付商機夯 明年展望佳,6
2023/11/11,Re: [創作] 股票策略驗證網站-小韭菜,3
2023/11/11,Re: [標的] 2206 三陽工業 長期持有 多,23
2023/11/11,Re: [標的] 本多忠勝，本小該如何?,49
2023/11/11,Re: [心得]關於今日4743合一的盤中出貨事件,9
2023/11/11,[新聞] 台積電ADR較現股溢價13% 下周拉積盤再現,86
2023/11/11,[心得] 11/13~11/17 美股財報&經濟數據行事曆,7
2023/11/11,[標的] 2206 三陽工業 長期持有 多,34
2023/11/11,[新聞] 一週熱門零股 緯創 合一 躋身進前十強,6
2023/11/11,Re: [心得]關於今日4743合一的盤中出貨事件,8
2023/11/11,[新聞] 彭博：台灣最快12月引進10萬印度勞工 恐,99
2023/11/11,[標的] 3413.TW 京鼎 長多,49
2023/11/11,[新聞] 台積電adr飆漲超6%，道瓊漲391點,99
2023/11/11,Re: [請益] 國泰複委託之非常難買~,26
2023/11/11,[情報] 112年 證券、期貨公司 10月自結 eps,4
2023/11/11,Re: [心得]關於今日4743合一的盤中出貨事件,24
2023/11/11,[情報] 2206 三陽工業 10月營收,23
2023/11/10,[新聞] 整合零售系統 遠百子公司45億收購太流22%,100
2023/11/10,[情報] 6664 群翊 112年第三季財報Q3 EPS:4.42,12
2023/11/10,[情報] 3402 漢科112年第3季合併財務報告,3
2023/11/10,[情報] 112年11月10日信用交易統計,7
2023/11/10,[情報]  5225 東科-KY Q3 3.27,3
2023/11/10,[情報] 1110 上市櫃外資投信同買排行,2
2023/11/10,[新聞] 《食品股》大成前三季每股盈餘3.68元,15
2023/11/10,[情報] 1110 上市櫃外資投信買超金額排行,1
2023/11/10,Re: [情報] 2330台積電Q3法說會 14:00,60
2023/11/10,[請益] 國泰複委託之非常難買~,25
2023/11/10,[情報] 2903 遠百 10月營收,12
2023/11/10,[情報] 6462 神盾112年第3季合併財務報告,6
2023/11/10,[情報] 1102 亞泥112Q3 EPS：0.81,11
2023/11/10,[情報]6754匯僑設計第三季合併財務報告,2
2023/11/10,[情報] 長榮鋼10月營收5.2億，較去年同期少36%,11
2023/11/10,[情報] 1101台泥Q3 EPS 0.18,29
2023/11/10,[情報] 8936國統 10月營收 4.02億元 年增49.72%,25
2023/11/10,[新聞] 中芯Q3利潤同比暴跌80%,60
2023/11/10,[情報] 6005群益證112年第3季合併財務報告,4
2023/11/10,[情報] 9945 潤泰新 10月營收,23
2023/11/10,[新聞] 勤誠:明年AI具動能，通用型明年續庫存去,6
2023/11/10,[情報] 2324 仁寶 前三季累計EPS 1.35,22
2023/11/10,[情報] 6629 泰金-KY Q3 1.79，H1股利1.5,2
2023/11/10,[情報] 2323 中環 112年第三季合併財務報告,13
2023/11/10,[情報] 112/11/10 八大公股銀行買賣超排行,5
2023/11/10,[情報] 2501 國建 10月營收,17
2023/11/10,[情報] 2855統一證  10月自結-0.2,5
2023/11/10,[新聞] 和碩營收／iPhone15拉貨持續 10月衝上22,6
2023/11/10,[新聞] 聯發科10月營收428億元 寫七個月新高轉年,38
2023/11/10,[情報] 3017奇鋐112年第3季合併財報,13
2023/11/10,[情報] 5876 上海商銀 112年第3季合併財務報告,1
2023/11/10,[情報] 2851中再保112年第3季財務報告,15
2023/11/10,[情報] 5533 皇鼎 Q3:0.69 (H1.5:2.8),2
2023/11/10,[情報] 1402遠東新112年第3季合併財務報告,10
2023/11/10,[情報] 2515中工 2520 冠德前三季合併財務報告,5
2023/11/10,[情報] 1612 宏泰 Q3 0.38 (H1.5 1.43),5
2023/11/10,[情報] 4743合一 速必一通過配方香港發明專利,41
2023/11/10,[情報] 2211長榮鋼112年第3季合併財務報告,60
2023/11/10,[情報] 新光金112年10月自結 累計EPS:-0.16,82
2023/11/10,[情報] 112年【10月金控含銀行】累績EPS排行,39
2023/11/10,[情報] 6290良維 Q3 2.64,15
2023/11/10,[情報] 亞翔112年10月營收 年增100.88%,18
2023/11/10,[情報] 2903 遠百 Q3:0.51  前3季累計1.58,26
2023/11/10,[新聞] 星宇營收／10月20.87億元 年增率445%,28
2023/11/10,[情報] 2882 國泰金 10月自結 0.4 累計 4.18,22
2023/11/10,[情報] 2247 汎德永業 Q3:5.52 累計:17.28,14
2023/11/10,[情報] 所羅門(2359)112年前三季財報EPS3.17,11
2023/11/10,[情報] 5864 致和證 10月自結 -0.527 累計 1.894,6
2023/11/10,[情報] 萬海112年第三季財報 Q3單季EPS:0.91,19
2023/11/10,[情報] 6770 力積電112年10月營收 月增年減,17
2023/11/10,[情報] 9941 裕融 10月自結 0.85 累計 10.16,10
2023/11/10,[情報] 6426統新 10月營收 mom+75.4% yoy+24.9%,5
2023/11/10,[情報] 1110 上市外資買賣超排行,35
2023/11/10,[情報] 2881 富邦金 10月自結 0.31 累計 5.25,28
2023/11/10,[情報] 高端疫苗112年10月營收  年增848.06%,69
2023/11/10,[情報]世芯ky112年10月營收月減2.25%年增130.67%,15
2023/11/10,[情報] 6863永道KY 10月營收,1
2023/11/10,[情報] 2204 中華 10月營收,10
2023/11/10,[情報] 3010華立 Q3 3.02 H1.5 7.16,10
2023/11/10,[情報] 2388 威盛10月營收 mom+3.1% yoy+95.25%,31
2023/11/10,[情報] 4306炎洲 Q3 0.38 H1.5 0.94,12
2023/11/10,[情報] 廣達112年10月營收 月減6.99%年減15.99%,67
2023/11/10,[情報] 5011久陽 112年10月營收,1
2023/11/10,[情報] 6117 迎廣 10月營收,2
2023/11/10,Re: [標的] 台積電W型態冒險多,15
2023/11/10,[情報] 1808 潤隆 Q3財報,9
2023/11/10,[情報] 112年11月10日 三大法人買賣金額統計表,34
2023/11/10,Re: [標的] 緯創3231按錯點火多,17
2023/11/10,[情報] 1110 上市投信買賣超排行,23
2023/11/10,[情報] 6657 華安 112年第三季財報,33
2023/11/10,[新聞] 台積電10月營收創新高 月增逾3成,27
2023/11/10,[情報] 2474 可成 Q3財報,38
2023/11/10,[情報] 2382 廣達 Q3財報,35
2023/11/10,[情報] 2516 新建 十月營收,4
2023/11/10,[情報] 8454富邦媒 10月營收,15
2023/11/10,[情報] 1104 環泥 112年10月營收,5
2023/11/10,[情報] 陽明112年第三季財報 Q3單季EPS:0.8,31
2023/11/10,Re: [標的] 2330 台積電 準備五線翻揚大多特多,42
2023/11/10,[情報] 敦泰112年第三季財報 前三季EPS:1.37,24
2023/11/10,[閒聊] 2023/11/10 盤後閒聊,15
2023/11/10,[情報] 8028 昇陽半導體 現金增資公開申購資訊,3
2023/11/10,[情報] 台積電10月營收月增34.8%,99
2023/11/10,[情報] 英業達112年第三季財報 前三季EPS:1.16,16
2023/11/10,[標的] 緯創3231按錯點火多,100
2023/11/10,[新聞] 合一90度下墜網喊不要鬧！專家：獲利賣壓,50
2023/11/10,Re: [新聞] 通縮壓力大增 大陸10月CPI再減0.2%,10
2023/11/10,Re: [新聞] 通縮壓力大增 大陸10月CPI再減0.2%,4
2023/11/10,[新聞] 輝達傳再推中國特供AI晶片 最快「這時」,16
2023/11/10,[心得] 股市跟虛擬幣走勢兩樣情,20
2023/11/10,[新聞] 別亂碰當沖 他3年負債600萬 賠上20年人生,74
2023/11/10,[新聞] 兆豐金現增每股溢價訂32元　預計募集112:,37
2023/11/10,[請益] ETF 或美元定存,37
2023/11/10,[新聞] 中鋼10月稅前盈餘8.2億元、為5個月最高,19
2023/11/10,[新聞] 新藥獲陸上市許可 合一股價5天強漲20％,100
2023/11/10,Re: [新聞] 彭双浪：面板庫存健康景氣回溫 友達明年,25
2023/11/10,[閒聊] 2023/11/10 盤中閒聊,99
2023/11/10,Re: [新聞] 通縮壓力大增 大陸10月CPI再減0.2%,56
2023/11/10,[新聞] 台股ESG ETF 掀熱潮,28
2023/11/09,[新聞] 通縮壓力大增 大陸10月CPI再減0.2%,99
2023/11/09,[請益] 短期投入ETF,92
2023/11/09,[情報] 1109 上市櫃外資投信同買排行,5
2023/11/09,[情報] 1109 上市櫃外資投信買超金額排行,1
2023/11/09,[新聞] 佳世達財報／第3季毛利率續破16% 創20年,24
2023/11/09,[請益] 美股ETF或公司持股信託請教,16
2023/11/09,[標的] 4979華星光 十月營收創高+強制回補嘎空多,17
2023/11/09,[情報] 112年11月09日信用交易統計,16
2023/11/09,[新聞] 中國10月出口年減6.4% 連續六個月衰退,28
2023/11/09,[情報] 3376 新日興 112年10月營收,13
2023/11/09,[情報] 統一1216 前三季 eps:2.95,15
2023/11/09,[新聞] 藥華藥10月營收5.5億元創歷史新高,29
2023/11/09,[情報] 6223 旺矽 10月營收yoy:11.51% + Q3:4.38,17
2023/11/09,[情報] 鈊象 112年第三季財報 前三季EPS:34.44,22
2023/11/09,[情報] 2753 八方雲集 Q3:2.24,12
2023/11/09,Re: [新聞] 彭双浪：面板庫存健康景氣回溫 友達明年,29
2023/11/09,[請益] 借券效益是不是微乎其微,38
2023/11/09,[新聞] 瑞鼎法說會／Q4毛利率持穩 明年PC與手機,3
2023/11/09,Re: [標的] 3036文曄,36
2023/11/09,[新聞] 需球疲弱，歐洲鋼鐵巨頭安賽樂米塔爾 Q3,11
2023/11/09,[情報] 2540愛山林 6186新潤 10月營收,11
2023/11/09,[新聞] 緯創第3季EPS 1.67元 創近7季新高,53
2023/11/09,[情報] 3617 碩天 112年Q3財報 前三季EPS:13.49,8
2023/11/09,Re: [新聞] 黃仁勳：沒有台積電就不會有輝達 張忠謀,8
2023/11/09,[情報] 8390 金益鼎前三季5.04元,9
2023/11/09,[情報] 2027/8415 大成鋼/大國鋼 Q3 0.55/1.26,6
2023/11/09,[標的] 00929請問適合拿來當穩定領息的標的嗎,0
2023/11/09,[情報] 2891 中信金 10月自結 0.25 累計 2.69,36
2023/11/09,[情報] 2880 華南金 10月自結 0.1 累計 1.34,12
2023/11/09,[新聞] 合一糖尿病足傷口潰瘍新藥 通過大陸審查,99
2023/11/09,[情報] 112/11/09 八大公股銀行買賣超排行,3
2023/11/09,[情報] 6117迎廣Q3,3
2023/11/09,[情報] 2812 台中銀 10月自結 0.11 累計 1.05,37
2023/11/09,[情報] 1324 地球Q3 0.24 100%,3
2023/11/09,[情報] 1104 環泥 112年第3季合併財務報告,11
2023/11/09,[情報] 3231 緯創 Q3財報 EPS 1.61,99
2023/11/09,[新聞] 黃仁勳：沒有台積電就不會有輝達 張忠謀,22
2023/11/09,[情報] 2883 開發金 10月自結 0.07 累計 1.12,32
2023/11/09,[新聞] 輝達再出招 可能針對中國推出最新,66
2023/11/09,[情報] 3025星通 前三季eps 1.56元,6
2023/11/09,Re: [標的] 4743 合一,55
2023/11/09,[新聞] 彭双浪：面板庫存健康景氣回溫 友達明年,22
2023/11/09,Re: [標的] 2105.TW 正新,5
2023/11/09,[情報] 2731 雄獅 前三季6.4元,3
2023/11/09,[情報] 3052 夆典 112年 Q3:0.22 H1.5:0.77,9
2023/11/09,[情報] 1599 宏佳騰 Q3 EPS1.2,11
2023/11/09,[情報] 3693營邦H1.5,28
2023/11/09,[情報] 6517 保勝光學 前三季3.33元,3
2023/11/09,[標的] 6170 統振 移工匯款龍頭多,19
2023/11/09,[情報] 5880 合庫金 10月自結 0.07 累計 1.06,27
2023/11/09,[情報] 3437榮創 Q3 EPS0.15,1
2023/11/09,[情報] 金像電112年第三季財報 前三季EPS:4.96,23
2023/11/09,[情報] 6596 寬宏藝術 Q3 EPS2.15,4
2023/11/09,[新聞] 華通財報／前三季每股稅後純益2.21元 今,8
2023/11/09,[情報] 1109 上市外資買賣超排行,35
2023/11/09,[情報]萬國通112年第3季自結合併損益,7
2023/11/09,[情報] 1234 黑松 112年 Q3 EPS:0.94 H1.5:1.92,11
2023/11/09,[情報] 3346麗清 Q3 0.88,7
2023/11/09,[情報] 2345 智邦 Q3財報,11
2023/11/09,[標的] 3321 緯創聰明融資空,36
2023/11/09,[情報] 4930燦星網  Q3 2.24 H1.5 3.04,9
2023/11/09,Re: [標的] 8086 宏捷科 多,17
2023/11/09,Re: [標的] 美債00687B 哲哲再度加碼一千萬,99
2023/11/09,Re: [請益] 高股息股市菜逼八請益,5
2023/11/09,[情報] 6715嘉基Q3 2.26,1
2023/11/09,[情報] 1524 耿鼎 Q3財報,16
2023/11/09,[情報] 3171新州 Q3 0.79 H1.5 1.64,8
2023/11/09,Re: [請益] 高股息股市菜逼八請益,30
2023/11/09,[情報] 112年11月09日 三大法人買賣金額統計表,42
2023/11/09,[情報] 1109 上市投信買賣超排行,20
2023/11/09,[情報] 6790 永豐實 112年Q3 EPS:1.11,8
2023/11/09,[情報] 5388 中磊 112年Q3 財報,5
2023/11/09,[情報] 4763材料-KY 112年 Q3財報,26
2023/11/09,[新聞] 友達營收／10月211億元 月減13.8%,14
2023/11/09,[請益] 現金增資如何影響財報？,9
2023/11/09,[閒聊] 2023/11/09 盤後閒聊,48
2023/11/09,[情報] 2836 高雄銀 10月自結 0.04,11
2023/11/09,[情報] 2603 長榮 說明工商時報報導,24
2023/11/09,[新聞] 矽統暴跌誰偷撿？「它」默默砸3.6億買破,18
2023/11/09,[新聞] 鴻海：跨足低軌衛星 續朝百元挺進,34
2023/11/09,[請益] 高股息股市菜逼八請益,48
2023/11/09,[新聞] 物價又漲逾3%！央行總裁稱還要觀察,36
2023/11/09,[標的] 6863 永道 KY 服務業缺工轉型長多,4
2023/11/09,[請益] 業績公布的疑問？,3
2023/11/09,[新聞] 波力-KY:公告本公司董事會通過不分派112,24
2023/11/09,[情報] 揚智3041 第三季EPS -1.33,8
2023/11/09,[新聞] 巧新營收／10月月增0.95％、年增40.45％,33
2023/11/09,[標的] 3206 志豐 安全多,7
2023/11/09,[情報] 1519 華城 H1.5 5.6元,15
2023/11/09,[閒聊] 2023/11/09 盤中閒聊,99
2023/11/09,[請益] 股市韭菜定期定額請益,21
2023/11/09,[新聞] 華航Q3賺近23億元年增17倍 前三季EPS 1.1,11
2023/11/09,[情報] 茂順前三季合併獲利7.83億元每股稅後9.41,6
2023/11/09,[新聞] 12檔高息ETF 報酬率按讚,19
2023/11/09,Re: [請益] 高股息ETF是不是未來存股主流？,1
2023/11/08,Re: [請益] 高股息ETF是不是未來存股主流？,5
2023/11/08,[情報] 6770 力積電 Q3 -0.08,84
2023/11/08,Re: [請益] 高股息ETF是不是未來存股主流？,42
2023/11/08,[情報] 2338光罩 112年10月營收及112年Q3合併財,9
2023/11/08,[情報] 112年11月08日信用交易統計,39
2023/11/08,[情報] 2393 億光 112年 Q3 EPS:0.91,14
2023/11/08,[情報] 3715 定穎投控10月營收,18
2023/11/08,[情報] 1108 上市櫃外資投信同買排行,6
2023/11/08,[情報] 1108 上市櫃外資投信買超金額排行,2
2023/11/08,[標的] 2454聯發科 可以持續存股嗎,62
2023/11/08,[請益] 高股息ETF是不是未來存股主流？,48
2023/11/08,[新聞] 華城:公告本公司112年第3季合併財務報告,4
2023/11/08,[情報] 2603 長榮 112年10月營收,96
2023/11/08,[情報] 8112 至上 財報,13
2023/11/08,[情報] 2739 寒舍 自結9月EPS 0.51,5
2023/11/08,[情報] 2845 遠東銀 10月自結 0.07 累計 0.92,54
2023/11/08,[情報] 1314 中石化 112年第3季合併財務報告,24
2023/11/08,[情報] 6125 廣運10月營收,18
2023/11/08,[新聞] 優群法說會／第4季業績季減兩位數、毛利,9
2023/11/08,[情報] 112/11/08 八大公股銀行買賣超排行,13
2023/11/08,[情報] 2886 兆豐金 10月自結 0.13 累計 2.05,21
2023/11/08,[情報] 2323 中環 取得矽統普通股,15
2023/11/08,Fw: [情報] Deucalion 航空公告與華航A350租機交易,1
2023/11/08,[情報] 2887 台新金 10月自結 0.05 累計 0.90,27
2023/11/08,[情報] 2890 永豐金 10月自結 0.09 累計 1.38,13
2023/11/08,[情報] 6515穎崴 112年10月營收年減月減,6
2023/11/08,[情報] 6167 久正 112年 前三季 EPS 1.05,2
2023/11/08,[標的] 00631L 台灣正2 我必須要贏回來,53
2023/11/08,[情報]jpp-KY 112年第三季合併財務報告 EPS:8.27,10
2023/11/08,[情報] 2501 國建 112年 Q3 EPS:0.21,66
2023/11/08,[情報] 5403 中菲 112年第3季合併財務報告,3
2023/11/08,[情報] 5312 寶島科 112年Q3 EPS 1.97,13
2023/11/08,[標的] UPST.US 2023 Q3財報,27
2023/11/08,[情報] 3037 欣興 112年10月營收,29
2023/11/08,[情報] 金像電10月營收29.52 億元,12
2023/11/08,[情報] 4550 長佳 112年Q3 EPS:1.26,7
2023/11/08,[情報] 雲豹能源112年第三季財報 前三季EPS:7.66,100
2023/11/08,[情報]  2610 華航 Q3財報,16
2023/11/08,[情報] 1108 上市外資買賣超排行,39
2023/11/08,[情報] 1513 中興電 Q3財報,13
2023/11/08,[情報] 臺慶科112年第三季財報 前三季EPS:4.66,52
2023/11/08,[新聞] Gogoro 推出 Apple 錢包機車鑰匙！完整實,9
2023/11/08,[情報] 2301光寶科10月營收mom-13.2% yoy-17.8%,30
2023/11/08,[情報] 2892 第一金 10月自結 0.08 累計 1.48,25
2023/11/08,[情報] 2834 臺企銀 10月自結 0.09 累計 1.12,40
2023/11/08,[情報] 112年11月08日 三大法人買賣金額統計表,37
2023/11/08,[情報] 技嘉112年10月營收 月增3.03%年增104.09%,62
2023/11/08,[情報] 1108 上市投信買賣超排行,21
2023/11/08,[情報] 1776展宇10月營收mom+29% yoy+28.4%,1
2023/11/08,[情報] 元太112年10月營收 月減26.46%年減29.89%,42
2023/11/08,[情報] 3260威剛 112年10月 MOM+13.43 YOY+39.59,15
2023/11/08,[情報] 緯穎112年10月營收 月增20.60%年減19.28%,27
2023/11/08,Fw: [新聞]ETF平準金配息設限 公會草案出爐,14
2023/11/08,[情報] 3260 威剛 112年Q3財報,5
2023/11/08,[情報] 2412 中華電 Q3 EPS 1.17,22
2023/11/08,[情報] 4942嘉彰 Q3 1.39 H1.5 3.67,12
2023/11/08,[閒聊] 2023/11/08 盤後閒聊,27
2023/11/08,[情報] 3231緯創10月營收 mom+0.67% yoy-0.25%,99
2023/11/08,[情報] 6485點序 Q3 0.1,5
2023/11/08,[新聞] AI回神緯創挑戰百元、網喊「買公公不如買,27
2023/11/08,[新聞] 2024終端應用恢復正成長法人這樣評估聯詠,0
2023/11/08,[標的] 3227 原相 法會空空空,19
2023/11/08,[新聞] AMAX-KY新秀登場飆逾倍 撇開這因素明年可,13
2023/11/08,[標的] 新產(2850)低調多...,11
2023/11/08,[新聞] 長榮航空大手筆採購33架空中巴士全新客,34
2023/11/08,[標的] 2330 台積電W型態冒險多,24
2023/11/08,[新聞] ETF過熱？ 金管會發五道警示,49
2023/11/08,[新聞] 群聯法說:谷底已過 Q4營運可望明顯優於Q3,31
2023/11/08,[閒聊] 2023/11/08 盤中閒聊,99
2023/11/08,[新聞] 共享泡沫幻滅 WeWork聲請破產保護,65
2023/11/08,[新聞] 雙鴻財報／第3季每股賺5.71元 創單季獲利,8
2023/11/07,[情報] 1107 上市櫃外資投信同買排行,1
2023/11/07,[新聞] 德國批准博世、英飛凌、恩智浦入股台積電,31
2023/11/07,[情報] 1107 上市櫃外資投信買超金額排行,0
2023/11/07,Re: [標的] 6279.TW 胡連 胡啦！！！,1
2023/11/07,[情報] 6235華孚10月營收為5.31億元，年增39.70%,12
2023/11/07,[新聞] 永豐銀開民營銀行業第一槍 董座曹為實拍,30
2023/11/07,[新聞] 聯發科天璣9300功能強大 外資目標價1200,87
2023/11/07,[新聞] 美系外資估ABF供過於求持續到後年 同步,50
2023/11/07,[情報] 112年11月07日信用交易統計,16
2023/11/07,[請益] 市值型ETF是跟高股息ETF一樣一直放著嗎?,23
2023/11/07,[請益] 美債配息問題,23
2023/11/07,[情報] 4167松瑞藥10月營收 yoy-10.9% mom -3.7%,10
2023/11/07,Re: [新聞] 路透：百度大手筆改訂華為AI晶片,37
2023/11/07,[情報]  8227 巨有科技 10月營收0.90億元年減26.,18
2023/11/07,[新聞] 歹年冬！庫存多卻「嘸訂單」　中國多個工,52
2023/11/07,Re: [新聞] 路透：百度大手筆改訂華為AI晶片,6
2023/11/07,鴻海,14
2023/11/07,[新聞] 長榮航前3季每股賺3.05元　砸逾3253億買,30
2023/11/07,[情報] 8096 擎亞 前三季eps -3.0,10
