date,energy_abs,energy_mean,energy_std,post_count,avg_energy,title_count,MA_7,MA_30,MA_60,stable_MA,ratio,emotion_momentum,emotion_acceleration,emotion_volatility,emotion_rsi,emotion_deviation,panic_threshold,calm_threshold,extreme_threshold,twii_open,twii,twii_volume,twii_ret,MA_200,cycle_phase,emotion_intensity,phase_confidence,buy_signal_cycle,sell_signal_cycle,signal_confidence,signal_reason,top_titles,news_titles
2020-12-07,1609.0,27.74137931034483,23.686223951522322,58.0,27.74137931034483,58.0,1139.0,1117.6,988.0,1117.6,1.4396921975662134,0.8730111975047845,1.2296602803297527,0.33390881523408483,52.38334824283418,0.5233154042074595,1.3521727222163036,1.1246807260601952,1.4558100163184287,14230.0,14256.599609375,8157200.0,0.8785402656053876,12517.143090820313,疲乏期,高轉中,0.7,False,False,0.0,,🔥[100] [新聞] 睽違十年！央行重砲打炒房 楊金龍宣布房<br>🔥[100] [其他] 109年12月07日 三大法人買賣金額統計表<br>🔥[100] [標的] 聯電 矽統 空<br>🔥[73] [標的] 鴻海 請益  今天在漲甚麼啊<br>🔥[67] [新聞] 房價溫和上漲仍睽違十年打房 楊金龍指出<br>🔥[65] [新聞] 金融股要跟進英國「不發股利」？<br>🔥[51] [新聞] 勞動基金魔鬼交易！他遊走在一場場券商、<br>🔥[45] [標的]  大盤 空<br>🔥[44] [請益] 為何大家敢追宏達電不敢追台積電????????<br>🔥[43] [新聞] 2884玉山金109年11月自結盈餘,🔥[100] [新聞] 睽違十年！央行重砲打炒房 楊金龍宣布房<br>🔥[67] [新聞] 房價溫和上漲仍睽違十年打房 楊金龍指出<br>🔥[65] [新聞] 金融股要跟進英國「不發股利」？<br>🔥[51] [新聞] 勞動基金魔鬼交易！他遊走在一場場券商、<br>🔥[43] [新聞] 2884玉山金109年11月自結盈餘
2020-12-08,2023.0,31.609375,29.533740289306238,64.0,30.984375,64.0,1226.4285714285713,1155.4333333333334,1013.1833333333333,1155.4333333333334,1.7508582638548307,0.3111660662886173,-0.5618451312161672,0.35227463049146696,53.98610848298727,0.8445425123363461,1.3683115647246598,1.1300997901973147,1.4762958783323676,14251.9404296875,14360.400390625,6401000.0,0.728089334722859,12534.889340820313,極度恐慌,極高,0.9,False,False,0.0,,"🔥[100] [其他] 109年12月08日 三大法人買賣金額統計表<br>🔥[100] [請益] 現在是散戶圖哪個階段？<br>🔥[100] [標的] 長榮航 買錯多 2618<br>🔥[100] [請益] 股票玩到走火入魔<br>🔥[99] [新聞] 聯電11月營收衰退3.65％ 股友疑轉單根本<br>🔥[99] [心得] 畢業了,很痛卻只能接受<br>🔥[89] [新聞] 金管會將開放國人定期定額買美股<br>🔥[76] [心得] 今年投資損益<br>🔥[75] [新聞] 台積電創新天價519元 指數翻紅漲逾40點<br>🔥[74] [標的] 3374 精材 空",🔥[99] [新聞] 聯電11月營收衰退3.65％ 股友疑轉單根本<br>🔥[89] [新聞] 金管會將開放國人定期定額買美股<br>🔥[75] [新聞] 台積電創新天價519元 指數翻紅漲逾40點
2020-12-09,2222.0,29.626666666666665,26.398082103416883,75.0,29.36,75.0,1441.142857142857,1183.2666666666667,1042.4666666666667,1183.2666666666667,1.8778522733675136,0.12699400951268291,-0.1841720567759344,0.3952501499471693,56.063077145512835,0.9666186236452968,1.3757300396567786,1.1334321304251391,1.5025882219518347,14336.6904296875,14390.1396484375,6287100.0,0.2070921214140764,12552.784287109374,極度恐慌,極高,0.9,False,False,0.0,,🔥[100] [標的] 台積電 空<br>🔥[100] [請益] 台積電的停利價格 大家設多少？<br>🔥[100] [其他] 109年12月09日 三大法人買賣金額統計表<br>🔥[99] [請益] 35歲擁有750萬現金可以全職炒股<br>🔥[99] [請益] 台股是不是真的不會跌了<br>🔥[88] [心得] 交易一年當沖與非當沖心得<br>🔥[83] [新聞] 政院打炒房明通過實價登錄2.0修法 房價<br>🔥[55] [新聞] 台積電衝破525元還能買？謝金河：長期持<br>🔥[55] [新聞] 盤中零股交易 2022年擴大開放<br>🔥[52] [新聞] AirPods Max爆搶購潮 蘋果拉長交貨時間,🔥[83] [新聞] 政院打炒房明通過實價登錄2.0修法 房價<br>🔥[55] [新聞] 台積電衝破525元還能買？謝金河：長期持<br>🔥[55] [新聞] 盤中零股交易 2022年擴大開放<br>🔥[52] [新聞] AirPods Max爆搶購潮 蘋果拉長交貨時間
2020-12-10,1526.0,26.771929824561404,22.877013997101084,57.0,26.771929824561404,57.0,1489.857142857143,1191.6666666666667,1060.7833333333333,1191.6666666666667,1.2805594405594405,-0.5972928328080731,-0.724286842320756,0.39207816343564345,50.0214885138686,0.33594052865516383,1.3757300396567786,1.1401037763682973,1.5025882219518347,14295.150390625,14249.490234375,6332100.0,-0.9774013143630023,12569.975986328125,警戒期,中,0.6,False,False,0.0,,🔥[100] [新聞] 長榮海11月營收月減3％ 歷史次高<br>🔥[100] [其他] 109年12月10日 三大法人買賣金額統計表<br>🔥[94] [新聞] 台積公司2020年11月營收報告<br>🔥[69] [新聞] 地牛翻身！台積電：北部廠緊急疏散「系<br>🔥[60] [新聞] 馬斯克創辦的「星艦」火箭落地爆炸！<br>🔥[47] [新聞] 才不到一個月 陸國家隊紫光集團再爆境外<br>🔥[47] [新聞] 存股族安啦　金管會主委：沒說要限縮金<br>🔥[46] [新聞] 這次輪到充電線？傳 iPhone 13 隨附配件<br>🔥[45] [請益] eToro系統出問題未自動停損有機會賠償嗎<br>🔥[45] [新聞] 海運市況熱翻 貨櫃三雄11月營收寫新紀錄 Q4,🔥[100] [新聞] 長榮海11月營收月減3％ 歷史次高<br>🔥[94] [新聞] 台積公司2020年11月營收報告<br>🔥[69] [新聞] 地牛翻身！台積電：北部廠緊急疏散「系<br>🔥[60] [新聞] 馬斯克創辦的「星艦」火箭落地爆炸！<br>🔥[47] [新聞] 才不到一個月 陸國家隊紫光集團再爆境外
2020-12-11,1174.0,31.72972972972973,26.53263048550747,37.0,31.72972972972973,37.0,1454.142857142857,1186.8,1058.2166666666667,1186.8,0.9892146949780923,-0.29134474558134815,0.30594808722672495,0.3826258671694895,46.56586717318119,0.02952080784565817,1.3757300396567786,1.1401037763682973,1.5025882219518347,14298.58984375,14261.6904296875,6398300.0,0.0856184685334771,12586.928540039062,正常期,低,0.5,False,False,0.0,,🔥[100] [新聞] 外資出報告趁機賣股 聯電散戶成宰殺羔羊<br>🔥[100] [其他] 109年12月11日 三大法人買賣金額統計表<br>🔥[100] [新聞] 蘋果首波砍單到！外資示警台積<br>🔥[77] [心得] 既然PO這種文 就已經準備好被噓爆了<br>🔥[65] [請益] 如何克服震盪的恐懼<br>🔥[62] [請益] 是不是怎樣都會被三大法人玩啊？<br>🔥[48] [新聞] 工紙需求大 永豐餘、榮成翻身<br>🔥[43] [新聞] 〈台股盤後〉金融股接棒 台積電買盤承接 指數大洗三溫暖<br>🔥[38] [新聞] 寶佳利用勞動基金倒貨3％遠百股份 唐楚烈<br>🔥[37] [新聞] 電信三雄11月成績單 中華電雙超車登獲利,🔥[100] [新聞] 外資出報告趁機賣股 聯電散戶成宰殺羔羊<br>🔥[100] [新聞] 蘋果首波砍單到！外資示警台積<br>🔥[48] [新聞] 工紙需求大 永豐餘、榮成翻身<br>🔥[43] [新聞] 〈台股盤後〉金融股接棒 台積電買盤承接 指數大洗三溫暖<br>🔥[38] [新聞] 寶佳利用勞動基金倒貨3％遠百股份 唐楚烈
2020-12-12,735.0,33.40909090909091,25.203286049752077,22.0,33.40909090909091,22.0,1414.857142857143,1167.3333333333333,1051.05,1167.3333333333333,0.6296402055968019,-0.35957448938129044,-0.06822974379994229,0.3770631248359496,51.04599264270085,-0.34536345190244416,1.3757300396567786,1.1401037763682973,1.5025882219518347,14298.58984375,14261.6904296875,6398300.0,0.0,12603.250942382812,正常期,低,0.5,False,False,0.0,,🔥[100] [新聞] 緯創印度班加羅爾廠遭外人入侵破壞 緯創<br>🔥[100] [新聞] 海運漲價 類股獲利補<br>🔥[60] [標的] TSLA 多<br>🔥[48] [新聞] 鴻海：台灣要掌握量子科技 再創半導體奇<br>🔥[38] [新聞] 萬四助陣！4檔台股基金搶破頭　王牌經理<br>🔥[36] [新聞] 電子傳產點將 16檔法人護體<br>🔥[34] [新聞] 財政貨幣刺激齊發 歐洲央行加碼購債後 歐盟復甦基金過關<br>🔥[34] [請益] 這波春燕，是真需求還是假性需求？<br>🔥[33] [請益] 打房對鋼鐵業需求是否有影響<br>🔥[32] [新聞] 封測業明年上半年迎難得旺季 價格續揚可期,🔥[100] [新聞] 緯創印度班加羅爾廠遭外人入侵破壞 緯創<br>🔥[100] [新聞] 海運漲價 類股獲利補<br>🔥[48] [新聞] 鴻海：台灣要掌握量子科技 再創半導體奇<br>🔥[38] [新聞] 萬四助陣！4檔台股基金搶破頭　王牌經理<br>🔥[36] [新聞] 電子傳產點將 16檔法人護體
2020-12-13,850.0,34.0,24.17471130472227,25.0,34.0,25.0,1448.4285714285713,1157.5666666666666,1043.8666666666666,1157.5666666666666,0.7342989604630403,0.10465875486623843,0.4642332442475289,0.38651644668470886,50.22456656264067,-0.23764401811873778,1.3757300396567786,1.1401037763682973,1.5025882219518347,14298.58984375,14261.6904296875,6398300.0,0.0,12619.48609375,正常期,低,0.5,False,False,0.0,,🔥[100] [請益] 信貸投資標的請益<br>🔥[90] [新聞] 郭明錤：季節性影響 台積電明年首季5奈<br>🔥[65] [新聞] 緯創印度廠暴動警逮百人 正調查是否外力介入<br>🔥[60] [標的] 2337 旺宏 妖骨籌碼多<br>🔥[54] [標的]原相 3227 穩懋 3105 富邦金 2881<br>🔥[43] [請益] 半導體市場真的是結構性的轉變嗎?<br>🔥[36] [新聞] 17檔高殖利率猛將 潛利無窮<br>🔥[36] [請益] 有賠錢到想自殺嗎?後來又怎麼重新走出來?<br>🔥[35] [新聞] 力積電上興櫃！黃崇仁戰晶圓代工市場，嗆<br>🔥[34] [標的] 3034 聯詠 2379 瑞昱,🔥[90] [新聞] 郭明錤：季節性影響 台積電明年首季5奈<br>🔥[65] [新聞] 緯創印度廠暴動警逮百人 正調查是否外力介入<br>🔥[36] [新聞] 17檔高殖利率猛將 潛利無窮<br>🔥[35] [新聞] 力積電上興櫃！黃崇仁戰晶圓代工市場，嗆
2020-12-14,1311.0,35.432432432432435,29.12667786348734,37.0,35.432432432432435,37.0,1405.857142857143,1172.1666666666667,1043.8666666666666,1172.1666666666667,1.1184416323048485,0.38414267184180817,0.27948391697556974,0.38237766651070976,51.38915457428899,0.15836439613042558,1.3757300396567786,1.1401037763682973,1.5025882219518347,14238.919921875,14211.0498046875,5733400.0,-0.3550815048865785,12635.820390625,正常期,低,0.5,False,False,0.0,,🔥[100] [標的] 長榮海 2603 營收追蹤<br>🔥[100] [心得] 投標要謹慎- by 全國最高得標者<br>🔥[100] [其他] 109年12月14日 三大法人買賣金額統計表<br>🔥[83] [新聞] 緯創印度廠毀！損失16.7億台幣　千支iPh<br>🔥[78] [新聞] 1張現賺逾10萬！威盛金雞母威鋒IPO開始<br>🔥[78] [新聞] 航線運價新三高 外資看長榮目標價再創高<br>🔥[73] [標的] 2618 長榮航<br>🔥[57] [請益] 把無本當沖當事業的人頭腦在想甚麼?<br>🔥[53] [新聞] 台積電3倍薪資挖角人才　台灣即將進入量<br>🔥[49] [新聞] 政府應開放勞退自選　股癌：百姓用錢投票,🔥[83] [新聞] 緯創印度廠毀！損失16.7億台幣　千支iPh<br>🔥[78] [新聞] 1張現賺逾10萬！威盛金雞母威鋒IPO開始<br>🔥[78] [新聞] 航線運價新三高 外資看長榮目標價再創高<br>🔥[53] [新聞] 台積電3倍薪資挖角人才　台灣即將進入量<br>🔥[49] [新聞] 政府應開放勞退自選　股癌：百姓用錢投票
2020-12-15,1434.0,29.875,28.258401123250994,48.0,29.875,48.0,1321.7142857142858,1198.5,1049.9166666666667,1198.5,1.1964956195244054,0.07805398721955692,-0.30608868462225125,0.3812796309224998,48.83010203707395,0.23655288148706344,1.3757300396567786,1.1461023169538425,1.5025882219518347,14206.330078125,14068.51953125,6314600.0,-1.002953866156231,12651.4521875,警戒期,中,0.6,False,False,0.0,,🔥[100] [創作] 主力狙擊手app (免費下載)<br>🔥[100] [新聞]谷月涵：台股漲到差不多了 剩下要靠國際<br>🔥[100] [其他] 109年12月15日 三大法人買賣金額統計表<br>🔥[100] [新聞] 蔣尚義下月轉任中芯國際副董事長<br>🔥[71] [請益] 如何得知主力是不是真的要出貨？<br>🔥[68] [新聞] 長榮海運再添2艘新船　跨太平洋航線添生<br>🔥[65] [新聞] 劉德音：台積電沒有看到砍單 不擔心明年營運<br>🔥[62] [新聞] 《航運股》長榮目標價 喊上36元<br>🔥[61] [新聞] 蔣尚義傳回鍋中芯! 被叫台積電叛將壓力大<br>🔥[58] [請益] 跟著投信走真的吃香喝辣嗎?,🔥[100] [新聞]谷月涵：台股漲到差不多了 剩下要靠國際<br>🔥[100] [新聞] 蔣尚義下月轉任中芯國際副董事長<br>🔥[68] [新聞] 長榮海運再添2艘新船　跨太平洋航線添生<br>🔥[65] [新聞] 劉德音：台積電沒有看到砍單 不擔心明年營運<br>🔥[62] [新聞] 《航運股》長榮目標價 喊上36元
2020-12-16,1913.0,39.854166666666664,32.794647710254736,48.0,39.854166666666664,48.0,1277.5714285714287,1228.3333333333333,1072.3333333333333,1228.3333333333333,1.5573948439620082,0.3608992244376028,0.2828452372180459,0.3934776380719834,59.074838791102806,0.6026996672477168,1.386562835706022,1.1489992060263219,1.5121561747818968,14145.240234375,14304.4599609375,4861300.0,1.6770807273886357,12668.263686523438,極度恐慌,極高,0.9,False,False,0.0,,🔥[100] [新聞] 確定了！台灣被美列外匯「觀察名單」<br>🔥[100] [標的] 投資美股all in 特斯拉可行嗎？<br>🔥[100] [新聞] 中研院經濟所：股市泡沫愈吹愈大<br>🔥[100] [其他] 109年12月16日 三大法人買賣金額統計表<br>🔥[100] [新聞] 台積電2叛將內訌！不爽蔣尚義升副董　梁<br>🔥[99] [新聞] 台股攻上14300 劉泰英示警：這波上漲不1<br>🔥[97] [心得] 當沖畢業<br>🔥[79] [新聞] 蔣尚義任中芯副董引發梁孟松不滿請辭<br>🔥[78] [新聞] 獨家內幕》基金弊案炒股宴在這上演 私廚<br>🔥[74] [標的] 台積電 2330 會處理多,🔥[100] [新聞] 確定了！台灣被美列外匯「觀察名單」<br>🔥[100] [新聞] 中研院經濟所：股市泡沫愈吹愈大<br>🔥[100] [新聞] 台積電2叛將內訌！不爽蔣尚義升副董　梁<br>🔥[99] [新聞] 台股攻上14300 劉泰英示警：這波上漲不1<br>🔥[79] [新聞] 蔣尚義任中芯副董引發梁孟松不滿請辭
2020-12-17,1532.0,34.81818181818182,29.427303195527827,44.0,34.81818181818182,44.0,1278.4285714285713,1230.0,1090.5333333333333,1230.0,1.245528455284553,-0.3118663886774553,-0.6727656131150581,0.38910730433654966,51.3991538263834,0.2787746368828883,1.386562835706022,1.1507865864006936,1.5121561747818968,14326.16015625,14258.9296875,4300900.0,-0.31829424921900884,12684.847534179688,警戒期,中,0.6,False,False,0.0,,🔥[100] [標的] 下個年度重新開始存股<br>🔥[100] [標的] 空長榮 多比特幣<br>🔥[98] [請益] 配股配息到底是不是左手換右手<br>🔥[89] [標的] 2603 長榮 空<br>🔥[79] [新聞] 全民買股票時代？他曝「大學生也在討論」<br>🔥[77] [其他] 109年12月17日 三大法人買賣金額統計表<br>🔥[68] [新聞] 抽中1張威鋒現賺逾12萬　38萬人搶申購中<br>🔥[67] [新聞] 華碩內戰，中國施壓日本撤掉ROG與Hololiv<br>🔥[62] [新聞] 華碩ROG遭中方施壓取消日直播 中日台網友<br>🔥[57] [標的] 聯電-多,🔥[79] [新聞] 全民買股票時代？他曝「大學生也在討論」<br>🔥[68] [新聞] 抽中1張威鋒現賺逾12萬　38萬人搶申購中<br>🔥[67] [新聞] 華碩內戰，中國施壓日本撤掉ROG與Hololiv<br>🔥[62] [新聞] 華碩ROG遭中方施壓取消日直播 中日台網友
2020-12-18,1541.0,29.634615384615383,25.023149161662637,52.0,29.634615384615383,52.0,1330.857142857143,1231.1,1104.3666666666666,1231.1,1.2517260986109984,0.006197643326445457,0.31806403200390077,0.3655791121886056,49.408259439246606,0.28211876281347237,1.386562835706022,1.1592144355647234,1.5121561747818968,14268.1298828125,14249.9599609375,5686900.0,-0.06290602982889082,12700.702236328125,警戒期,中,0.6,False,False,0.0,,🔥[100] [心得] 大盤<br>🔥[79] [新聞] 梁孟松辭職信述說自己功績，中國讀者投書<br>🔥[75] [新聞]  楊金龍：升息打炒房大而不當<br>🔥[74] [心得] 貨櫃航運市場分析<br>🔥[71] [新聞] 長榮、陽明再度領軍 航運股盤中大漲<br>🔥[70] [新聞] 全球貨櫃航運市場 陷入瘋狂<br>🔥[69] [新聞] 台股萬四恐慌！謝金河：我給你5個字 台積<br>🔥[67] [新聞] 富邦金20:30重訊　擬宣布併購日盛金<br>🔥[64] [新聞] 半導體股漲到頂了？老謝：力積電絕不會一<br>🔥[58] [請益] 資金抽回要賣賺的還是賠的?,🔥[79] [新聞] 梁孟松辭職信述說自己功績，中國讀者投書<br>🔥[75] [新聞]  楊金龍：升息打炒房大而不當<br>🔥[71] [新聞] 長榮、陽明再度領軍 航運股盤中大漲<br>🔥[70] [新聞] 全球貨櫃航運市場 陷入瘋狂<br>🔥[69] [新聞] 台股萬四恐慌！謝金河：我給你5個字 台積
2020-12-19,1249.0,37.84848484848485,25.6869631478222,33.0,37.84848484848485,33.0,1404.2857142857142,1236.0666666666666,1110.65,1236.0666666666666,1.0104632975567662,-0.24126280105423215,-0.2474604443806776,0.35330329412656863,50.98944992954737,0.032288356774265385,1.386562835706022,1.1592144355647234,1.5121561747818968,14268.1298828125,14249.9599609375,5686900.0,0.0,12716.312387695312,正常期,低,0.5,False,False,0.0,,🔥[99] [心得] 身為華碩股東應該要關心的事<br>🔥[93] [新聞] 緯創印度廠爆發暴動事件 蘋果：暫緩下新<br>🔥[77] [請益] 0050管理費怎麼那麼高！？<br>🔥[71] [心得] 宅經濟泡沫化倒數計時！！<br>🔥[66] [新聞] 29歲發豪語「股票市值1000萬」他努力3<br>🔥[60] [心得] 台股崩盤論之我見<br>🔥[58] [標的] 美股APPS SQ CRWD 多<br>🔥[54] [新聞] 中國無人機大廠大疆創新 遭美國列入貿易<br>🔥[53] [新聞] Intel 又被捨棄了？微軟傳跟進蘋果<br>🔥[50] [新聞] 緯創印度南部廠暴動 蘋果︰暫停新業務,🔥[93] [新聞] 緯創印度廠爆發暴動事件 蘋果：暫緩下新<br>🔥[66] [新聞] 29歲發豪語「股票市值1000萬」他努力3<br>🔥[54] [新聞] 中國無人機大廠大疆創新 遭美國列入貿易<br>🔥[53] [新聞] Intel 又被捨棄了？微軟傳跟進蘋果<br>🔥[50] [新聞] 緯創印度南部廠暴動 蘋果︰暫停新業務
2020-12-20,1219.0,39.32258064516129,28.630271970735443,31.0,39.32258064516129,31.0,1457.0,1230.7333333333333,1112.2333333333333,1230.7333333333333,0.990466388603001,-0.01999690895376527,0.22126589210046688,0.35274473411482427,55.21073869090859,0.009120703769779663,1.386562835706022,1.1592144355647234,1.5121561747818968,14268.1298828125,14249.9599609375,5686900.0,0.0,12730.96138671875,正常期,低,0.5,False,False,0.0,,"🔥[100] [心得] 用0050無腦多？要不要試試台指期<br>🔥[99] [新聞] 旭富製藥大火止不住 延燒桃園紙廠與東陽<br>🔥[98] [新聞] 旭富全廠燒毀無法生產 大火延燒他廠恐明<br>🔥[89] 如何忍住小漲時不要賣<br>🔥[60] [新聞] Apple暫緩下新單　緯創發重訊回應了<br>🔥[58] [新聞] 台股利多不斷 明年衝16,200<br>🔥[56] [新聞] 桃機旁藥廠爆炸淡水都聽到 現場竄大火濃<br>🔥[55] [新聞] 美台一體適用！中國發布《安審辦法》 台<br>🔥[54] [標的] 3231 緯創 空<br>🔥[50] [請益] AI最後一定會打敗一般人？","🔥[99] [新聞] 旭富製藥大火止不住 延燒桃園紙廠與東陽<br>🔥[98] [新聞] 旭富全廠燒毀無法生產 大火延燒他廠恐明<br>🔥[60] [新聞] Apple暫緩下新單　緯創發重訊回應了<br>🔥[58] [新聞] 台股利多不斷 明年衝16,200<br>🔥[56] [新聞] 桃機旁藥廠爆炸淡水都聽到 現場竄大火濃"
2020-12-21,1568.0,35.63636363636363,28.366448334617207,44.0,35.18181818181818,44.0,1493.7142857142858,1259.1,1125.75,1259.1,1.2453339687078073,0.25486758010480637,0.27486448905857164,0.3513154832251231,47.18184020450557,0.2655537043993827,1.386562835706022,1.1626499806875241,1.5121561747818968,14273.7900390625,14384.9599609375,6280700.0,0.947371082936832,12745.920034179688,警戒期,中,0.6,False,False,0.0,,🔥[100] [新聞] 賣完聯電股票撿到小橘貓「治病錢梭哈」<br>🔥[98] [新聞] 不敢承認是板主　前股票板主潘仕軒<br>🔥[96] [其他] 109年12月21日 三大法人買賣金額統計表<br>🔥[82] [新聞] 優先供應台積電！美商英特格宣布60億元<br>🔥[77] [新聞] 旭富大火狂燒24小時又爆炸了！黃色煙霧直衝天際<br>🔥[75] [新聞] 為何豐田總裁認為電動車被過度炒作呢？<br>🔥[67] [新聞] 終於！美國會通過25兆紓困案 多數民眾將1<br>🔥[65] [新聞] 台積3奈米產能 蘋果先包了<br>🔥[60] [新聞] 蘋果電動車 提前明年上路<br>🔥[56] [新聞] iPhone 12系列屠榜 11月台灣手機銷售蘋果,🔥[100] [新聞] 賣完聯電股票撿到小橘貓「治病錢梭哈」<br>🔥[98] [新聞] 不敢承認是板主　前股票板主潘仕軒<br>🔥[82] [新聞] 優先供應台積電！美商英特格宣布60億元<br>🔥[77] [新聞] 旭富大火狂燒24小時又爆炸了！黃色煙霧直衝天際<br>🔥[75] [新聞] 為何豐田總裁認為電動車被過度炒作呢？
2020-12-22,1635.0,35.54347826086956,29.675059877681147,46.0,35.108695652173914,46.0,1522.4285714285713,1295.4333333333334,1139.2833333333333,1295.4333333333334,1.2621259295473843,0.016791960839577014,-0.23807561926522935,0.3341618548382672,42.25204482825896,0.2785567059010073,1.386562835706022,1.1651555194805197,1.5121561747818968,14348.1103515625,14177.4599609375,8023200.0,-1.4424788151198742,12759.41033203125,警戒期,中,0.6,False,False,0.0,,🔥[100] [新聞] 廣明：採檢女員工接觸者皆為陰性、進行<br>🔥[100] [其他] 109年12月22日 三大法人買賣金額統計表<br>🔥[99] [新聞] 【勞動基金弊案】遭拘前急刪手機訊息　統一投信資深副總4人<br>🔥[94] [心得] 大盤<br>🔥[94] [新聞] 20多歲包租公 光租金就年賺9895萬元<br>🔥[75] [新聞] 台積電千億赴美設5奈米廠 投審會今無條<br>🔥[73] [新聞] 台灣253天沒本土病例破功 陳時中將說明<br>🔥[62] [標的]恆大 康那香 美德醫 敏成 強勢多<br>🔥[59] [新聞] 大同董座突遭撤換 林文淵錯愕<br>🔥[59] [新聞] 投資長提3點原因 警告美股恐崩跌48％,🔥[100] [新聞] 廣明：採檢女員工接觸者皆為陰性、進行<br>🔥[99] [新聞] 【勞動基金弊案】遭拘前急刪手機訊息　統一投信資深副總4人<br>🔥[94] [新聞] 20多歲包租公 光租金就年賺9895萬元<br>🔥[75] [新聞] 台積電千億赴美設5奈米廠 投審會今無條<br>🔥[73] [新聞] 台灣253天沒本土病例破功 陳時中將說明
2020-12-23,1383.0,23.440677966101696,20.95090417474467,59.0,22.76271186440678,59.0,1446.7142857142858,1301.3333333333333,1151.0833333333333,1301.3333333333333,1.0627561475409837,-0.19936978200640065,-0.21616174284597767,0.33483775174144875,37.36802016452045,0.07507274194561035,1.386562835706022,1.1651555194805197,1.5121561747818968,14180.7001953125,14223.08984375,5537300.0,0.3218480809554114,12773.128779296874,復甦期,低轉中,0.7,False,True,0.7,recovery_exit,🔥[100] [新聞] 案771親密接觸者27人部分有症狀<br>🔥[69] [其他] 109年12月23日 三大法人買賣金額統計表<br>🔥[64] [新聞] 台積電是「寶」！日媒：日本仍未放棄、力邀赴日設廠<br>🔥[64] [新聞] 不滿意國會紓困案 川普尚未簽字 要求大幅<br>🔥[57] [新聞] ARK女神：特斯拉沒被蘋果收購是好事！<br>🔥[56] [新聞] 〈旭富工廠大火〉遭桃園市府勒令停工 產<br>🔥[55] [請益] 上上下下抱不住怎麼辦？<br>🔥[52] [新聞] 馬斯克曾想把特斯拉賣給蘋果 遭庫克拒絕<br>🔥[51] [新聞] 武漢肺炎》長榮開鍘！案765機長記過免職即日生效<br>🔥[45] [標的] 2603 長榮 運費多多多,🔥[100] [新聞] 案771親密接觸者27人部分有症狀<br>🔥[64] [新聞] 台積電是「寶」！日媒：日本仍未放棄、力邀赴日設廠<br>🔥[64] [新聞] 不滿意國會紓困案 川普尚未簽字 要求大幅<br>🔥[57] [新聞] ARK女神：特斯拉沒被蘋果收購是好事！<br>🔥[56] [新聞] 〈旭富工廠大火〉遭桃園市府勒令停工 產
2020-12-24,1326.0,33.15,29.185129687424638,40.0,33.15,40.0,1417.2857142857142,1299.3666666666666,1164.6833333333334,1299.3666666666666,1.020497165285652,-0.042258982255331645,0.157110799751069,0.3349180453535347,45.13226432869741,0.03120084061039336,1.386562835706022,1.1651555194805197,1.5121561747818968,14256.2900390625,14280.2802734375,5380500.0,0.40209567903861654,12787.133178710938,正常期,低,0.5,False,False,0.0,,🔥[100] [新聞] 長榮購買新造貨櫃<br>🔥[100] [標的] 第一銅趕快跑<br>🔥[98] [新聞] 2609陽明 11月每股盈餘 0.92元<br>🔥[77] [新聞] 缺櫃惡化 元月運價醞釀大漲<br>🔥[76] [其他] 109年12月24日 三大法人買賣金額統計表<br>🔥[76] [請益] 類股輪動是誰決定的<br>🔥[64] [新聞] 貴州茅台擬無償轉讓股份給國企<br>🔥[58] [請益] 現在會是買進IC設計族群的好時機嗎?<br>🔥[51] [新聞] 第三家投信捲入勞動基金炒股案<br>🔥[48] [新聞] 被動元件大缺貨 將提前漲價,🔥[100] [新聞] 長榮購買新造貨櫃<br>🔥[98] [新聞] 2609陽明 11月每股盈餘 0.92元<br>🔥[77] [新聞] 缺櫃惡化 元月運價醞釀大漲<br>🔥[64] [新聞] 貴州茅台擬無償轉讓股份給國企<br>🔥[51] [新聞] 第三家投信捲入勞動基金炒股案
2020-12-25,1686.0,35.87234042553192,27.749357236015857,47.0,35.87234042553192,47.0,1438.0,1312.5,1170.8166666666666,1312.5,1.2845714285714285,0.26407426328577643,0.3063332455411081,0.33133679960586065,55.585382167601715,0.2959381397908828,1.386562835706022,1.1723893535310541,1.5121561747818968,14306.98046875,14331.419921875,5375300.0,0.3581137586817773,12800.738676757812,警戒期,中,0.6,False,False,0.0,,🔥[100] [請益] 2603長榮  還可以追嗎？<br>🔥[100] [請益] 旭富的反轉訊號<br>🔥[99] [請益] 旭富怎麼辦<br>🔥[86] [請益] 家人聽算命要我把股票趕快清光怎麼辦- -<br>🔥[85] [新聞] 勞金局炒股案 傳有百億退佣<br>🔥[80] [新聞] 吹響了大航海時代 陽明、長榮嘯風<br>🔥[76] [標的] NIO-US美股ADR  蔚來(一)商業模式<br>🔥[72] [其他] 109年12月25日 三大法人買賣金額統計表<br>🔥[72] [請益] 股版為何不愛鴻海<br>🔥[62] [新聞] 京東方意外通過蘋果 iPhone OLED面板認證,🔥[85] [新聞] 勞金局炒股案 傳有百億退佣<br>🔥[80] [新聞] 吹響了大航海時代 陽明、長榮嘯風<br>🔥[62] [新聞] 京東方意外通過蘋果 iPhone OLED面板認證
